1;102;0
1;2;22996.8
1;3;22784.5
1;4;24334
1;5;23444.5
1;6;23840.1
1;7;21573.1
1;8;22370.9
1;9;22582.2
1;10;24468.4
1;11;22545.5
1;12;22658.7
1;13;22372.6
1;14;20925.7
1;15;23099.6
1;16;21729.6
1;17;19724.1
1;18;21822.6
1;19;20560
1;20;25813.2
1;21;23988.4
1;22;23032.4
1;23;20000
1;24;20527.2
1;25;20997.9
1;26;22491.2
1;27;23940.6
1;28;24065.9
1;29;21857.4
1;30;23011
1;31;23900
1;32;22921.5
1;33;21408.9
1;34;22292.5
1;35;22680.9
1;36;20552.3
1;37;19539.8
1;38;22436.7
1;39;22876.7
1;40;24390
1;41;22641.2
1;42;21395.8
1;43;22525.9
1;44;23765.2
1;45;23762.6
1;46;23248.1
1;47;21620.2
1;48;24342.9
1;49;21519.9
1;50;20599.2
1;51;21694.5
1;52;23498.6
1;53;19948.4
1;54;21400
1;55;22863.2
1;56;23217.9
1;57;23860
1;58;19386.9
1;59;22964.9
1;60;20968
1;61;24040
1;62;24082.3
1;63;21610
1;64;23357
1;65;20560
1;66;23785.2
1;67;24636
1;68;20675.1
1;69;23090.6
1;70;22488.1
1;71;23344.4
1;72;23312.2
1;73;23997.5
1;74;20209.7
1;75;21656
1;76;23692.2
1;77;22790
1;78;24702.6
1;79;23966.6
1;80;24241.6
1;81;20159
1;82;21567.6
1;83;22401
1;84;23846.9
1;85;19824.1
1;86;24038.6
1;87;21737
1;88;23767
1;89;23728.6
1;90;23551.5
1;91;22920
1;92;21733.1
1;93;21260
1;94;22386.9
1;95;24645
1;96;23190.8
1;97;22644.2
1;98;23196.6
1;99;23281.4
1;100;18959.8
1;101;22538.1
2;102;3810
2;3;5.1843e+006
2;4;5.18612e+006
2;5;5.19076e+006
2;6;5.19102e+006
2;7;5.18544e+006
2;8;5.18883e+006
2;9;5.18961e+006
2;10;5.19074e+006
2;11;5.19e+006
2;12;5.18605e+006
2;13;5.18918e+006
2;14;5.18577e+006
2;15;5.18837e+006
2;16;5.1882e+006
2;17;5.18729e+006
2;18;5.18872e+006
2;19;5.18575e+006
2;20;5.19272e+006
2;21;5.18676e+006
2;22;42.3993
2;23;5.18757e+006
2;24;5.1881e+006
2;25;5.18857e+006
2;26;5.18937e+006
2;27;5.18622e+006
2;28;935.909
2;29;5.1891e+006
2;30;361.019
2;31;5.19135e+006
2;32;5.18988e+006
2;33;5.18892e+006
2;34;5.18805e+006
2;35;5.1874e+006
2;36;5.18666e+006
2;37;5.18494e+006
2;38;5.18631e+006
2;39;-603.309
2;40;5.19129e+006
2;41;5.18498e+006
2;42;5.18821e+006
2;43;5.18941e+006
2;44;5.18639e+006
2;45;5.18547e+006
2;46;5.1872e+006
2;47;5.18814e+006
2;48;5.19118e+006
2;49;5.18434e+006
2;50;5.18398e+006
2;51;5.18856e+006
2;52;5.19019e+006
2;53;5.18521e+006
2;54;140
2;55;5.18618e+006
2;56;5.19025e+006
2;57;5.186e+006
2;58;5.18633e+006
2;59;5.18732e+006
2;60;5.18644e+006
2;61;5.18876e+006
2;62;5.19049e+006
2;63;5.18715e+006
2;64;5.18829e+006
2;65;5.18778e+006
2;66;5.19055e+006
2;67;5.19182e+006
2;68;5.18804e+006
2;69;5.18683e+006
2;70;5.18699e+006
2;71;5.18645e+006
2;72;5.18992e+006
2;73;5.19104e+006
2;74;409.744
2;75;5.1891e+006
2;76;5.18982e+006
2;77;5.19017e+006
2;78;5.18641e+006
2;79;5.18626e+006
2;80;5.19065e+006
2;81;5.18612e+006
2;82;1417.55
2;83;5.18865e+006
2;84;5.19018e+006
2;85;5.18704e+006
2;86;5.19002e+006
2;87;5.18596e+006
2;88;5.19101e+006
2;89;5.18845e+006
2;90;5.19044e+006
2;91;5.18974e+006
2;92;5.18783e+006
2;93;760
2;94;5.18984e+006
2;95;5.18727e+006
2;96;5.18833e+006
2;97;5.18953e+006
2;98;-153.371
2;99;5.18899e+006
2;100;5.18528e+006
2;101;-671.902
3;102;6240
3;2;5.18695e+006
3;4;-116.007
3;5;5.193e+006
3;6;5.19347e+006
3;7;5.18887e+006
3;8;5.18946e+006
3;9;5.19052e+006
3;10;5.19053e+006
3;11;5.19203e+006
3;12;5.18962e+006
3;13;5.19205e+006
3;14;5.18906e+006
3;15;5.1918e+006
3;16;5.18841e+006
3;17;5.18946e+006
3;18;5.18935e+006
3;19;5.18645e+006
3;20;5.19545e+006
3;21;508.424
3;22;5.18754e+006
3;23;5.18981e+006
3;24;5.18999e+006
3;25;5.19067e+006
3;26;5.19224e+006
3;27;5.18972e+006
3;28;5.1883e+006
3;29;5.19162e+006
3;30;5.18766e+006
3;31;5.19324e+006
3;32;5.19079e+006
3;33;5.19109e+006
3;34;5.18812e+006
3;35;5.19097e+006
3;36;5.18701e+006
3;37;5.18648e+006
3;38;5.18988e+006
3;39;1056.69
3;40;5.19409e+006
3;41;5.18855e+006
3;42;5.18926e+006
3;43;5.19228e+006
3;44;5.18989e+006
3;45;762.592
3;46;5.19077e+006
3;47;5.18898e+006
3;48;5.19398e+006
3;49;669.892
3;50;5.18748e+006
3;51;5.18954e+006
3;52;5.19313e+006
3;53;5.18794e+006
3;54;5.18688e+006
3;55;1113.24
3;56;5.19298e+006
3;57;-450.045
3;58;5.18787e+006
3;59;5.18718e+006
3;60;5.18959e+006
3;61;5.18792e+006
3;62;5.19056e+006
3;63;5.1903e+006
3;64;5.18752e+006
3;65;5.18918e+006
3;66;5.19349e+006
3;67;5.19434e+006
3;68;5.18972e+006
3;69;5.1904e+006
3;70;5.18664e+006
3;71;1804.39
3;72;5.19293e+006
3;73;5.1937e+006
3;74;5.18722e+006
3;75;5.19071e+006
3;76;5.18968e+006
3;77;5.19178e+006
3;78;1492.6
3;79;5.18969e+006
3;80;5.19058e+006
3;81;5.18927e+006
3;82;5.18767e+006
3;83;5.1918e+006
3;84;5.19032e+006
3;85;5.18963e+006
3;86;5.18981e+006
3;87;5.18953e+006
3;88;5.19234e+006
3;89;5.18782e+006
3;90;5.19331e+006
3;91;5.19261e+006
3;92;5.19098e+006
3;93;5.18764e+006
3;94;5.19187e+006
3;95;5.19077e+006
3;96;5.18763e+006
3;97;5.19023e+006
3;98;5.1868e+006
3;99;5.1885e+006
3;100;5.18836e+006
3;101;238.098
4;102;5410
4;2;5.18639e+006
4;3;-2495.52
4;5;5.19223e+006
4;6;5.1927e+006
4;7;5.18817e+006
4;8;5.18869e+006
4;9;5.18982e+006
4;10;5.18997e+006
4;11;5.19126e+006
4;12;5.18906e+006
4;13;5.19128e+006
4;14;5.18836e+006
4;15;5.1911e+006
4;16;5.18778e+006
4;17;5.18869e+006
4;18;5.18865e+006
4;19;5.18568e+006
4;20;5.19468e+006
4;21;228.424
4;22;5.18705e+006
4;23;5.18897e+006
4;24;5.18922e+006
4;25;5.1899e+006
4;26;5.19147e+006
4;27;5.18923e+006
4;28;5.18781e+006
4;29;5.19085e+006
4;30;5.18724e+006
4;31;5.19247e+006
4;32;5.19002e+006
4;33;5.19032e+006
4;34;5.18749e+006
4;35;5.19027e+006
4;36;5.18631e+006
4;37;5.18571e+006
4;38;5.18925e+006
4;39;576.691
4;40;5.19332e+006
4;41;5.18799e+006
4;42;5.18849e+006
4;43;5.19151e+006
4;44;5.1894e+006
4;45;2.59157
4;46;5.19021e+006
4;47;5.18828e+006
4;48;5.19314e+006
4;49;-160.108
4;50;5.18685e+006
4;51;5.18884e+006
4;52;5.19236e+006
4;53;5.18724e+006
4;54;5.18618e+006
4;55;423.245
4;56;5.19214e+006
4;57;-870.045
4;58;5.1871e+006
4;59;5.18648e+006
4;60;5.18889e+006
4;61;5.18736e+006
4;62;5.18993e+006
4;63;5.1896e+006
4;64;5.18696e+006
4;65;5.18841e+006
4;66;5.19272e+006
4;67;5.19357e+006
4;68;5.18895e+006
4;69;5.18977e+006
4;70;5.18594e+006
4;71;1044.39
4;72;5.19216e+006
4;73;5.19286e+006
4;74;5.18645e+006
4;75;5.18994e+006
4;76;5.18912e+006
4;77;5.19101e+006
4;78;732.597
4;79;5.1892e+006
4;80;5.19002e+006
4;81;5.18857e+006
4;82;5.1869e+006
4;83;5.1911e+006
4;84;5.18969e+006
4;85;5.18886e+006
4;86;5.18918e+006
4;87;5.18883e+006
4;88;5.19157e+006
4;89;5.18726e+006
4;90;5.19254e+006
4;91;5.19184e+006
4;92;5.19021e+006
4;93;5.18687e+006
4;94;5.1911e+006
4;95;5.19028e+006
4;96;5.18707e+006
4;97;5.18953e+006
4;98;5.18645e+006
4;99;5.18794e+006
4;100;5.18759e+006
4;101;-181.902
5;102;5200
5;2;5.19171e+006
5;3;5.1913e+006
5;4;5.19291e+006
5;6;-609.896
5;7;5.1895e+006
5;8;5.18883e+006
5;9;5.18681e+006
5;10;5.18885e+006
5;11;-244.483
5;12;5.18962e+006
5;13;5.18617e+006
5;14;5.18885e+006
5;15;5.18907e+006
5;16;5.18715e+006
5;17;5.18757e+006
5;18;5.18543e+006
5;19;5.18876e+006
5;20;5.18593e+006
5;21;5.19215e+006
5;22;5.19146e+006
5;23;5.18855e+006
5;24;5.18621e+006
5;25;5.18612e+006
5;26;5.18587e+006
5;27;5.19147e+006
5;28;5.19257e+006
5;29;-22.5912
5;30;5.1913e+006
5;31;410
5;32;5.18736e+006
5;33;-271.135
5;34;5.1891e+006
5;35;5.18817e+006
5;36;5.18715e+006
5;37;5.18816e+006
5;38;5.18967e+006
5;39;5.19159e+006
5;40;1260
5;41;5.19058e+006
5;42;5.18758e+006
5;43;5.18584e+006
5;44;5.19129e+006
5;45;5.1924e+006
5;46;5.18965e+006
5;47;5.18863e+006
5;48;5.18439e+006
5;49;5.19015e+006
5;50;5.18853e+006
5;51;5.18821e+006
5;52;5.18522e+006
5;53;5.18864e+006
5;54;5.19017e+006
5;55;5.19101e+006
5;56;917.854
5;57;5.1923e+006
5;58;5.18724e+006
5;59;5.1911e+006
5;60;5.18875e+006
5;61;5.19128e+006
5;62;5.18867e+006
5;63;5.18918e+006
5;64;5.19053e+006
5;65;5.1868e+006
5;66;5.18509e+006
5;67;326.001
5;68;5.18748e+006
5;69;5.18984e+006
5;70;5.19042e+006
5;71;5.1917e+006
5;72;5.186e+006
5;73;517.497
5;74;5.18904e+006
5;75;5.18532e+006
5;76;5.18891e+006
5;77;630
5;78;5.19341e+006
5;79;5.19095e+006
5;80;5.18848e+006
5;81;5.18689e+006
5;82;5.1904e+006
5;83;5.18711e+006
5;84;5.1892e+006
5;85;5.18613e+006
5;86;5.18981e+006
5;87;5.18883e+006
5;88;5.18709e+006
5;89;5.19111e+006
5;90;5.18547e+006
5;91;5.18589e+006
5;92;5.18818e+006
5;93;5.19009e+006
5;94;-1303.11
5;95;5.19168e+006
5;96;5.19022e+006
5;97;5.18708e+006
5;98;5.19177e+006
5;99;5.1892e+006
5;100;5.18472e+006
5;101;5.19132e+006
6;102;5550
6;2;5.19192e+006
6;3;5.19172e+006
6;4;5.19333e+006
6;5;-655.45
6;7;5.1895e+006
6;8;5.18953e+006
6;9;5.18765e+006
6;10;5.18976e+006
6;11;5.18447e+006
6;12;5.18934e+006
6;13;5.18596e+006
6;14;5.18885e+006
6;15;5.18879e+006
6;16;5.18799e+006
6;17;5.18792e+006
6;18;5.18627e+006
6;19;5.18932e+006
6;20;1083.23
6;21;5.19271e+006
6;22;5.19153e+006
6;23;5.1889e+006
6;24;5.18677e+006
6;25;5.18654e+006
6;26;5.18559e+006
6;27;5.19133e+006
6;28;5.19264e+006
6;29;47.4088
6;30;5.1913e+006
6;31;5.18526e+006
6;32;5.1882e+006
6;33;5.18416e+006
6;34;5.1898e+006
6;35;5.18775e+006
6;36;5.18785e+006
6;37;5.18858e+006
6;38;5.18953e+006
6;39;5.19187e+006
6;40;420
6;41;5.19058e+006
6;42;5.18828e+006
6;43;5.18556e+006
6;44;5.19115e+006
6;45;5.19282e+006
6;46;5.1893e+006
6;47;5.18926e+006
6;48;-457.074
6;49;5.19057e+006
6;50;5.18853e+006
6;51;5.18884e+006
6;52;5.18445e+006
6;53;5.18885e+006
6;54;5.19045e+006
6;55;5.19157e+006
6;56;567.854
6;57;5.19272e+006
6;58;5.18773e+006
6;59;5.19166e+006
6;60;5.18875e+006
6;61;5.19191e+006
6;62;5.18958e+006
6;63;5.18918e+006
6;64;5.19123e+006
6;65;5.18743e+006
6;66;305.236
6;67;-513.999
6;68;5.18804e+006
6;69;5.18956e+006
6;70;5.19105e+006
6;71;5.19219e+006
6;72;5.18537e+006
6;73;-312.503
6;74;5.18925e+006
6;75;5.18609e+006
6;76;5.18975e+006
6;77;5.18548e+006
6;78;5.19376e+006
6;79;5.19067e+006
6;80;5.18939e+006
6;81;5.18682e+006
6;82;5.19068e+006
6;83;5.18683e+006
6;84;5.19004e+006
6;85;5.18634e+006
6;86;5.19058e+006
6;87;5.18862e+006
6;88;5.18793e+006
6;89;5.19174e+006
6;90;901.481
6;91;5.18561e+006
6;92;5.18811e+006
6;93;5.1903e+006
6;94;-403.11
6;95;5.19147e+006
6;96;5.19092e+006
6;97;5.18792e+006
6;98;5.19184e+006
6;99;5.19004e+006
6;100;5.18458e+006
6;101;5.1916e+006
7;102;2770
7;2;5.18583e+006
7;3;5.18661e+006
7;4;5.18829e+006
7;5;5.18894e+006
7;6;5.18899e+006
7;8;5.18869e+006
7;9;5.18898e+006
7;10;5.19074e+006
7;11;5.18839e+006
7;12;5.18416e+006
7;13;5.18694e+006
7;14;-404.287
7;15;5.18592e+006
7;16;5.18813e+006
7;17;5.18617e+006
7;18;5.18816e+006
7;19;5.18624e+006
7;20;5.19048e+006
7;21;5.18865e+006
7;22;5.18509e+006
7;23;5.18652e+006
7;24;5.18691e+006
7;25;5.18717e+006
7;26;5.18713e+006
7;27;5.18524e+006
7;28;5.18613e+006
7;29;5.18721e+006
7;30;5.18479e+006
7;31;5.18981e+006
7;32;5.18932e+006
7;33;5.18724e+006
7;34;5.1884e+006
7;35;5.18502e+006
7;36;5.1868e+006
7;37;5.18508e+006
7;38;66.692
7;39;5.18585e+006
7;40;5.18905e+006
7;41;131.174
7;42;5.18779e+006
7;43;5.18724e+006
7;44;5.18513e+006
7;45;5.18764e+006
7;46;5.1851e+006
7;47;5.188e+006
7;48;5.18894e+006
7;49;5.18602e+006
7;50;-1980.82
7;51;5.18821e+006
7;52;5.18788e+006
7;53;288.368
7;54;5.18499e+006
7;55;5.18779e+006
7;56;5.18822e+006
7;57;5.1881e+006
7;58;5.18584e+006
7;59;5.18837e+006
7;60;338.018
7;61;5.18974e+006
7;62;5.19035e+006
7;63;1040
7;64;5.18913e+006
7;65;5.18708e+006
7;66;5.18831e+006
7;67;5.18986e+006
7;68;5.1872e+006
7;69;5.18473e+006
7;70;5.18797e+006
7;71;5.18806e+006
7;72;5.18761e+006
7;73;5.18894e+006
7;74;129.744
7;75;5.18798e+006
7;76;5.18989e+006
7;77;5.18891e+006
7;78;5.18865e+006
7;79;5.18521e+006
7;80;5.19051e+006
7;81;5.18381e+006
7;82;5.18585e+006
7;83;5.18627e+006
7;84;5.19018e+006
7;85;5.18522e+006
7;86;5.1903e+006
7;87;-293.047
7;88;5.1901e+006
7;89;5.18936e+006
7;90;5.1882e+006
7;91;5.1875e+006
7;92;5.18552e+006
7;93;900
7;94;5.18823e+006
7;95;5.18594e+006
7;96;5.1891e+006
7;97;5.18904e+006
7;98;5.18533e+006
7;99;5.18941e+006
7;100;5.18297e+006
7;101;5.18572e+006
8;102;2980
8;2;5.18863e+006
8;3;5.18661e+006
8;4;5.18822e+006
8;5;5.18768e+006
8;6;5.18843e+006
8;7;5.1881e+006
8;9;5.18464e+006
8;10;5.18563e+006
8;11;5.18671e+006
8;12;5.18927e+006
8;13;5.18834e+006
8;14;5.18766e+006
8;15;5.18977e+006
8;16;-990.38
8;17;5.18575e+006
8;18;5.18354e+006
8;19;5.18421e+006
8;20;5.19083e+006
8;21;5.18711e+006
8;22;5.18901e+006
8;23;5.18645e+006
8;24;5.18516e+006
8;25;5.18591e+006
8;26;5.18832e+006
8;27;5.19035e+006
8;28;5.18998e+006
8;29;5.18693e+006
8;30;5.18913e+006
8;31;5.18764e+006
8;32;901.514
8;33;5.18605e+006
8;34;-217.546
8;35;5.18922e+006
